SITE,DTS,COUNTID,LANE,DIR,SPD,AX,GW_TOT,HEADT,GAPT,LENTH,CS,AWT01,AWT02,AWT03,AWT04,AWT05,AWT06,AWT07,AWT08,AWT09,W1_2,W2_3,W3_4,W4_5,W5_6,W6_7,W7_8,W8_9,TYPE
405,20000105T093848,30499,1,1,88,4,12520,10,9.7,1787,5,4810,2600,3430,1680,0,0,0,0,0,522,579,504,0,0,0,0,0,1111
405,20000105T093919,30500,1,1,89,2,8450,0.9,0.7,785,4,5800,2650,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,11
405,20000105T094017,30501,1,1,99,2,9430,2.7,2.5,843,4,5030,4400,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,11
405,20000105T094033,30502,1,1,96,2,5670,3.1,2.9,719,4,3860,1810,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,11
405,20000105T094039,30503,1,1,83,5,24510,0.7,0.6,1719,5,6150,8260,3750,3270,3080,0,0,0,0,545,484,405,111,0,0,0,0,1112
405,20000105T094112,30504,1,1,84,3,4050,1.2,1.1,1214,6,1170,1440,1440,0,0,0,0,0,0,334,625,0,0,0,0,0,0,111
405,20000105T094138,30505,1,1,86,4,11030,9.3,9.2,1832,5,5970,2810,1210,1040,0,0,0,0,0,531,568,478,0,0,0,0,0,1111
405,20000105T094204,30506,1,1,87,4,14090,9.9,9.8,946,4,3760,3860,3260,3210,0,0,0,0,0,149,403,139,0,0,0,0,0,22
405,20000105T094210,30507,1,1,88,4,18250,6.5,6,1817,5,7160,6940,2150,2000,0,0,0,0,0,503,564,498,0,0,0,0,0,1111
405,20000105T094242,30508,1,1,89,5,14200,2.1,1.9,1453,6,3670,4450,2110,1840,2130,0,0,0,0,371,563,136,128,0,0,0,0,113
405,20000105T094333,30509,1,1,88,2,4540,2.6,2.5,779,4,3170,1370,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,11
405,20000105T094343,30510,1,1,87,2,7600,2.8,2.7,791,4,5030,2570,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,11
405,20000105T094401,30511,1,1,86,2,9530,3.9,3.8,781,4,4630,4900,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,11
405,20000105T094406,30512,1,1,83,2,3960,4.4,4,653,4,2250,1710,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,11
405,20000105T094420,30513,1,1,100,3,4210,4.8,4.7,995,6,1170,1760,1280,0,0,0,0,0,0,352,403,0,0,0,0,0,0,111
405,20000105T094446,30514,1,1,89,3,12680,2.2,2.1,796,4,3780,5770,3130,0,0,0,0,0,0,407,134,0,0,0,0,0,0,12
405,20000105T094449,30515,1,1,78,4,24740,2.8,2.5,1511,6,5430,7570,5620,6120,0,0,0,0,0,379,674,203,0,0,0,0,0,1111
405,20000105T094506,30517,1,1,184,2,19160,0.3,0.3,813,7,9840,9320,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,11
405,20000105T094507,30518,1,1,79,2,5660,0.7,0.5,770,4,2280,3380,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,11
405,20000105T094533,30519,1,1,88,5,23900,6.7,6.5,1500,6,7030,8810,2900,2720,2440,0,0,0,0,361,610,136,138,0,0,0,0,113
405,20000105T094538,30520,1,1,91,2,9090,4.8,4.1,791,4,5950,3140,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,11
405,20000105T094636,30521,1,1,88,4,18120,7.1,6.9,1869,5,6180,3130,5960,2850,0,0,0,0,0,521,579,523,0,0,0,0,0,1111
405,20000105T094658,30522,1,1,87,2,9710,2.1,2,779,4,5060,4650,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,11
405,20000105T094744,30523,1,1,88,4,8440,2.7,2.5,976,4,1950,1850,2380,2260,0,0,0,0,0,152,438,131,0,0,0,0,0,22
405,20000105T094921,30524,1,1,89,5,22840,6.5,6.4,1480,6,6270,4120,4120,4300,4030,0,0,0,0,374,590,129,132,0,0,0,0,113
405,20000105T094926,30525,1,1,88,4,9610,5.3,4.6,943,4,2980,1920,2370,2340,0,0,0,0,0,153,402,133,0,0,0,0,0,22
405,20000105T095010,30526,1,1,88,2,10180,7.7,7.6,779,4,4710,5470,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,11
405,20000105T095012,30527,1,1,82,5,24160,2.1,1.7,1428,6,5870,4450,4070,4830,4940,0,0,0,0,372,538,133,130,0,0,0,0,113
405,20000105T095019,30528,1,1,88,4,13170,1.5,1.4,1382,6,6090,3150,2060,1870,0,0,0,0,0,384,605,138,0,0,0,0,0,112
405,20000105T095050,30529,1,1,89,5,15730,2.8,2.7,1479,6,2960,5180,2470,2400,2720,0,0,0,0,369,590,134,131,0,0,0,0,113
405,20000105T095053,30530,1,1,90,4,15390,1.4,1.3,1821,5,5490,4890,2950,2060,0,0,0,0,0,547,547,493,0,0,0,0,0,1111
405,20000105T095212,30531,1,1,84,2,4450,1.7,1.6,776,4,2260,2190,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,11
405,20000105T095236,30532,1,1,88,4,12630,7.8,7.7,1392,6,5150,2430,2480,2570,0,0,0,0,0,374,633,130,0,0,0,0,0,112
405,20000105T095304,30533,1,1,95,2,14990,4.2,4.1,707,4,5640,9350,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,11
405,20000105T095405,30534,1,1,84,5,21050,4.7,4.6,1402,6,5860,3710,3630,4290,3560,0,0,0,0,373,553,112,109,0,0,0,0,113
405,20000105T095523,30535,1,1,89,4,18430,2,1.9,1685,5,6940,6570,3180,1740,0,0,0,0,0,454,571,461,0,0,0,0,0,1111
405,20000105T095525,30536,1,1,109,2,3960,1.9,1.2,619,4,1650,2310,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,11
405,20000105T095530,30537,1,1,87,5,24800,5,4.8,1470,6,7480,6610,3210,3500,4000,0,0,0,0,381,571,128,135,0,0,0,0,113
405,20000105T095602,30538,1,1,94,2,5150,2.4,2.3,719,4,2940,2210,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,11
405,20000105T095618,30539,1,1,83,4,12890,3.6,3.5,1117,6,2730,4750,2730,2680,0,0,0,0,0,355,437,123,0,0,0,0,0,112
405,20000105T095623,30540,1,1,89,2,6690,5.3,4.8,814,4,3670,3020,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,11
405,20000105T095712,30541,1,1,86,2,4840,2.8,2.7,797,4,2290,2550,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,11
405,20000105T095714,30542,1,1,87,2,10140,1.8,1.4,788,4,6360,3780,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,11
405,20000105T095716,30543,1,1,87,4,10770,1.9,1.5,1247,6,5490,1860,1730,1690,0,0,0,0,0,365,497,130,0,0,0,0,0,112
405,20000105T095732,30544,1,1,86,3,16880,8.6,8.4,704,7,5230,2780,8870,0,0,0,0,0,0,325,124,0,0,0,0,0,0,12
405,20000105T095736,30545,1,1,95,4,8870,2.7,2.6,1389,6,5150,1880,1040,800,0,0,0,0,0,386,618,130,0,0,0,0,0,112
405,20000105T095753,30546,1,1,86,5,30310,8.7,8.6,1573,7,2490,3680,3920,9980,10240,0,0,0,0,281,143,849,134,0,0,0,0,122
405,20000105T095807,30547,1,1,86,6,27850,6.5,6.4,1518,7,4040,4590,4480,4690,4690,5360,0,0,0,287,138,574,128,136,0,0,0,123
405,20000105T095815,30548,1,1,89,2,5130,6.1,5.9,651,4,2190,2940,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,11
405,20000105T095853,30549,1,1,86,4,11990,1.2,1.1,1486,6,2300,3340,2210,4140,0,0,0,0,0,376,661,194,0,0,0,0,0,112
405,20000105T095906,30550,1,1,87,2,8640,5.7,5.6,744,4,4130,4510,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,11
405,20000105T100033,30551,1,1,88,3,9750,1.5,1.4,956,4,2900,5040,1810,0,0,0,0,0,0,560,141,0,0,0,0,0,0,12
405,20000105T100044,30552,1,1,88,4,14440,2.6,2.5,1412,6,6450,4130,1920,1940,0,0,0,0,0,381,617,159,0,0,0,0,0,112
405,20000105T100115,30553,1,1,84,2,6560,8.9,8.8,684,4,3370,3190,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,11
405,20000105T100150,30554,1,1,87,2,9960,3.1,3,796,4,6480,3480,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,11
405,20000105T100248,30555,1,1,92,4,28090,6.3,6.2,1545,6,7930,8040,5830,6290,0,0,0,0,0,384,718,188,0,0,0,0,0,112
405,20000105T100250,30556,1,1,84,3,8490,1.3,0.7,848,4,4060,2160,2270,0,0,0,0,0,0,462,131,0,0,0,0,0,0,12
405,20000105T100319,30557,1,1,90,4,12160,2.1,1.9,1857,5,3670,5100,1860,1530,0,0,0,0,0,505,600,506,0,0,0,0,0,1111
405,20000105T100337,30558,1,1,87,3,14510,1.5,1.4,917,4,6030,4840,3640,0,0,0,0,0,0,532,130,0,0,0,0,0,0,12
405,20000105T100558,30559,1,1,88,3,13010,9.5,9.4,859,4,3160,3110,6740,0,0,0,0,0,0,146,458,0,0,0,0,0,0,21
405,20000105T100634,30560,1,1,89,4,11400,3.8,3.7,1349,6,4870,2950,1790,1790,0,0,0,0,0,368,587,139,0,0,0,0,0,112
405,20000105T100649,30561,1,1,88,2,5910,1.9,1.8,772,4,2310,3600,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,11
405,20000105T100805,30562,1,1,84,2,6460,11.4,11.3,773,4,2910,3550,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,11
405,20000105T100914,30563,1,1,88,4,17300,8.8,8.7,1887,5,6040,5770,2640,2850,0,0,0,0,0,518,620,494,0,0,0,0,0,1111
405,20000105T100920,30564,1,1,87,4,18630,5.8,5,1468,6,5770,5180,3800,3880,0,0,0,0,0,352,680,181,0,0,0,0,0,112
405,20000105T100928,30565,1,1,89,5,26140,4.4,4.3,1499,7,6660,5020,4400,4920,5140,0,0,0,0,414,565,136,129,0,0,0,0,113
405,20000105T101009,30566,1,1,87,4,8530,4.5,4.1,1648,5,1940,2610,2040,1940,0,0,0,0,0,480,781,132,0,0,0,0,0,112
405,20000105T101011,30567,1,1,89,2,4160,2.6,1.8,559,1,1840,2320,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,11
405,20000105T101035,30568,1,1,89,2,8660,3,2.9,935,7,5300,3360,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,11
405,20000105T101040,30569,1,1,83,4,14300,4.1,3.7,1788,5,6170,4090,2350,1690,0,0,0,0,0,500,579,476,0,0,0,0,0,1111
405,20000105T101151,30570,1,1,87,3,10700,1.5,1.4,842,4,2680,3900,4120,0,0,0,0,0,0,448,139,0,0,0,0,0,0,12
405,20000105T101153,30571,1,1,90,4,12210,2.2,1.8,1811,5,4740,2920,2440,2110,0,0,0,0,0,445,616,495,0,0,0,0,0,1111
405,20000105T101224,30572,1,1,87,2,7560,2.4,2.2,745,4,3470,4090,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,11
405,20000105T101226,30573,1,1,83,3,15450,2.2,1.9,1289,6,6420,3510,5520,0,0,0,0,0,0,368,666,0,0,0,0,0,0,111
405,20000105T101255,30574,1,1,87,2,6430,2.2,2,737,4,4260,2170,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,11
405,20000105T101257,30575,1,1,85,4,10370,2.5,2.1,1518,6,2520,4470,1100,2280,0,0,0,0,0,391,737,135,0,0,0,0,0,112
405,20000105T101323,30576,1,1,84,2,6730,1.9,1.8,822,4,2140,4590,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,11
405,20000105T101357,30577,1,1,87,2,8150,11.5,11.4,739,4,5210,2940,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,11
405,20000105T101407,30578,1,1,86,3,11980,2.1,2,725,4,3430,4270,4280,0,0,0,0,0,0,374,137,0,0,0,0,0,0,12
405,20000105T101505,30579,1,1,88,4,15500,2.4,2.2,1789,5,6140,4740,2790,1830,0,0,0,0,0,523,547,464,0,0,0,0,0,1111
405,20000105T101516,30580,1,1,97,2,11190,1.7,1.6,838,3,4830,6360,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,11
405,20000105T101518,30581,1,1,89,2,7750,2.3,1.8,756,4,4620,3130,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,11
405,20000105T101535,30582,1,1,90,4,11400,2.4,2.3,1814,5,5810,2950,1340,1300,0,0,0,0,0,529,542,500,0,0,0,0,0,1111
405,20000105T101636,30583,1,1,88,4,17270,4.5,4.4,1473,6,6700,3660,3380,3530,0,0,0,0,0,382,702,134,0,0,0,0,0,112
405,20000105T101652,30584,1,1,89,3,10790,1.5,1.4,801,4,6180,2110,2500,0,0,0,0,0,0,483,134,0,0,0,0,0,0,12
405,20000105T101758,30585,1,1,88,4,10970,3.8,3.6,1768,5,4820,2670,1550,1930,0,0,0,0,0,450,650,496,0,0,0,0,0,1111
405,20000105T101808,30586,1,1,81,4,16810,5.8,5.6,1143,6,6590,4610,2640,2970,0,0,0,0,0,355,449,121,0,0,0,0,0,112
405,20000105T101847,30587,1,1,94,3,5290,1.1,1,1121,6,1550,1660,2080,0,0,0,0,0,0,331,620,0,0,0,0,0,0,111
405,20000105T101853,30588,1,1,79,3,6360,5.8,5.4,1011,6,1470,2570,2320,0,0,0,0,0,0,332,431,0,0,0,0,0,0,111
405,20000105T101854,30589,1,1,77,2,11750,1.3,0.8,836,3,6130,5620,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,11
405,20000105T102001,30590,1,1,87,2,5470,6.6,6.5,759,4,2440,3030,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,11
405,20000105T102016,30591,1,1,87,2,8650,1.7,1.6,732,4,5050,3600,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,11
405,20000105T102111,30592,1,1,100,2,9490,5.7,5.6,888,3,4800,4690,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,11
405,20000105T102155,30593,1,1,89,2,8030,2.6,2.5,814,4,4030,4000,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,11
405,20000105T102505,30594,1,1,88,4,14930,1,0.9,1430,6,5150,4510,2630,2640,0,0,0,0,0,364,677,134,0,0,0,0,0,112
405,20000105T102528,30595,1,1,89,5,23670,2.1,1.9,1883,5,8170,4270,5100,3810,2320,0,0,0,0,466,134,517,511,0,0,0,0,1211
405,20000105T102537,30596,1,1,89,5,25970,4.1,4,1510,7,7430,7940,3670,3050,3880,0,0,0,0,413,580,127,135,0,0,0,0,113
405,20000105T102553,30597,1,1,88,2,5740,13.9,13.7,741,4,3690,2050,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,11
405,20000105T102845,30598,1,1,84,4,9020,7.2,7,1562,6,3570,2150,1200,2100,0,0,0,0,0,374,794,139,0,0,0,0,0,112
405,20000105T102847,30599,1,1,88,3,15500,2,1.2,822,4,5530,5350,4620,0,0,0,0,0,0,437,135,0,0,0,0,0,0,12
405,20000105T102852,30600,1,1,88,4,15670,4.5,4.1,1789,5,5720,4850,2640,2460,0,0,0,0,0,502,595,486,0,0,0,0,0,1111
405,20000105T102855,30601,1,1,89,2,6890,3.3,2.6,780,4,3950,2940,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,11
405,20000105T102900,30602,1,1,94,2,16090,4.3,4,634,4,5680,10410,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,11
405,20000105T102952,30603,1,1,85,4,24140,4,3.8,1817,5,6150,6810,5860,5320,0,0,0,0,0,520,575,467,0,0,0,0,0,1111
405,20000105T103116,30604,1,1,96,2,3860,1.7,1.6,903,7,1840,2020,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,11
405,20000105T103121,30605,1,1,89,2,5540,5.1,4.7,850,4,2760,2780,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,11
405,20000105T103238,30606,1,1,84,5,15060,6.9,6.8,1514,7,4190,1890,2120,3420,3440,0,0,0,0,286,138,661,174,0,0,0,0,122
405,20000105T103244,30607,1,1,92,4,23000,5.4,4.7,1753,5,4780,5770,6040,6410,0,0,0,0,0,480,559,512,0,0,0,0,0,1111
405,20000105T103310,30608,1,1,96,4,19990,4.1,3.9,1656,5,5170,7450,3680,3690,0,0,0,0,0,499,769,133,0,0,0,0,0,112
405,20000105T103325,30609,1,1,88,4,14280,7.1,7,1807,5,6500,4420,1620,1740,0,0,0,0,0,505,572,475,0,0,0,0,0,1111
405,20000105T103328,30610,1,1,88,4,8370,2.6,1.9,1718,5,3810,2070,1250,1240,0,0,0,0,0,496,556,473,0,0,0,0,0,1111
405,20000105T103408,30611,1,1,87,2,9730,2.6,2.4,760,4,5300,4430,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,11
405,20000105T103447,30612,1,1,90,2,6930,1.7,1.6,807,4,2250,4680,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,11
405,20000105T103505,30613,1,1,88,3,22320,3.5,3.3,854,4,6470,9710,6140,0,0,0,0,0,0,465,134,0,0,0,0,0,0,12
405,20000105T103528,30614,1,1,90,4,6680,5.9,5.8,1372,6,2880,1540,1260,1000,0,0,0,0,0,372,538,207,0,0,0,0,0,1111
405,20000105T103537,30615,1,1,113,2,9270,2.8,2.7,782,4,4760,4510,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,11
405,20000105T103758,30616,1,1,84,2,5120,2.9,2.7,613,1,2770,2350,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,11
405,20000105T103809,30617,1,1,85,2,5350,6.1,6,721,4,3710,1640,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,11
405,20000105T103858,30618,1,1,85,4,26480,2.7,2.6,846,4,5820,4980,7480,8200,0,0,0,0,0,150,305,136,0,0,0,0,0,22
405,20000105T103910,30619,1,1,85,5,16760,4.5,4.3,1491,6,7360,5390,1250,1710,1050,0,0,0,0,382,591,130,133,0,0,0,0,113
405,20000105T103931,30620,1,1,75,3,4730,4,3.9,900,7,1540,1480,1710,0,0,0,0,0,0,334,342,0,0,0,0,0,0,111
405,20000105T103959,30621,1,1,88,2,7410,5.7,5.6,777,4,3860,3550,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,11
405,20000105T104046,30622,1,1,86,4,27150,8,7.9,1337,6,6490,5750,7450,7460,0,0,0,0,0,364,581,137,0,0,0,0,0,112
405,20000105T104131,30623,1,1,92,2,9160,7.6,7.5,662,4,5100,4060,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,11
405,20000105T104251,30624,1,1,90,2,9430,3.4,3.3,778,4,6730,2700,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,11
405,20000105T104303,30625,1,1,91,4,10500,1.2,1.1,1858,5,3540,3700,1690,1570,0,0,0,0,0,502,597,504,0,0,0,0,0,1111
405,20000105T104336,30626,1,1,90,3,8960,2.9,2.8,872,4,3370,3410,2180,0,0,0,0,0,0,481,136,0,0,0,0,0,0,12
405,20000105T104400,30627,1,1,89,7,11990,6,5.9,1572,7,3290,2590,1120,1320,1170,1220,1280,0,0,408,414,139,134,139,138,0,0,115
405,20000105T104407,30628,1,1,88,4,10600,2.6,2.4,1485,7,3320,3950,1830,1500,0,0,0,0,0,373,513,385,0,0,0,0,0,1111
405,20000105T104415,30629,1,1,88,3,6910,4.1,3.9,800,4,2220,2380,2310,0,0,0,0,0,0,410,135,0,0,0,0,0,0,12
405,20000105T104430,30630,1,1,89,4,12860,3.2,3.1,1475,6,4590,4440,1910,1920,0,0,0,0,0,368,641,211,0,0,0,0,0,1111
405,20000105T104601,30631,1,1,88,4,22520,4.8,4.6,1826,5,5740,8300,4330,4150,0,0,0,0,0,522,553,510,0,0,0,0,0,1111
405,20000105T104732,30632,1,1,86,2,8370,2.7,2.6,755,4,5180,3190,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,11
405,20000105T104819,30633,1,1,84,4,23470,7,6.9,1683,5,4050,7270,5980,6170,0,0,0,0,0,548,772,108,0,0,0,0,0,112
405,20000105T104821,30634,1,1,83,2,7300,2,1.2,908,7,3750,3550,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,11
405,20000105T104824,30635,1,1,83,2,4940,3.3,2.8,547,1,1650,3290,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,11
405,20000105T104826,30636,1,1,82,3,5260,2,1.8,984,7,1300,1730,2230,0,0,0,0,0,0,337,392,0,0,0,0,0,0,111
405,20000105T104845,30637,1,1,92,3,8310,3.4,3.3,1130,6,4400,2210,1700,0,0,0,0,0,0,367,509,0,0,0,0,0,0,111
405,20000105T104933,30638,1,1,91,4,11410,1.5,1.4,1826,5,5140,2550,1470,2250,0,0,0,0,0,499,591,481,0,0,0,0,0,1111
405,20000105T104936,30639,1,1,90,4,22410,2.7,1.9,1424,6,5880,5180,5270,6080,0,0,0,0,0,330,701,138,0,0,0,0,0,112
405,20000105T105002,30640,1,1,104,2,17620,2.1,1.9,862,7,5670,11950,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,11
405,20000105T105003,30641,1,1,88,4,12800,1.2,0.9,1440,6,5920,3160,1810,1910,0,0,0,0,0,371,683,131,0,0,0,0,0,112
405,20000105T105040,30642,1,1,88,4,13240,3,2.9,1826,5,4880,4620,1760,1980,0,0,0,0,0,522,584,498,0,0,0,0,0,1111
405,20000105T105125,30643,1,1,88,4,25510,5.7,5.6,1164,6,4700,8000,6300,6510,0,0,0,0,0,352,434,123,0,0,0,0,0,112
405,20000105T105134,30644,1,1,84,4,16650,4.3,4.2,1803,5,4830,4960,3650,3210,0,0,0,0,0,553,516,481,0,0,0,0,0,1111
405,20000105T105145,30645,1,1,87,4,30130,10.9,10.1,1340,6,6970,6850,8270,8040,0,0,0,0,0,374,574,137,0,0,0,0,0,112
405,20000105T105213,30646,1,1,87,3,14110,5.7,5.6,1315,6,5310,3210,5590,0,0,0,0,0,0,386,674,0,0,0,0,0,0,111
405,20000105T105216,30647,1,1,89,2,9920,3.3,2.6,772,4,4010,5910,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,11
405,20000105T105237,30648,1,1,76,4,5030,5.1,4.9,1209,5,1810,1870,870,480,0,0,0,0,0,423,510,68,0,0,0,0,0,112
405,20000105T105258,30649,1,1,86,2,11140,2.8,2.7,716,4,4890,6250,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,11
405,20000105T105312,30650,1,1,85,2,6590,3.7,3.5,757,4,3490,3100,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,11
405,20000105T105318,30651,1,1,83,4,16310,5.9,5.6,1715,5,5750,3830,3520,3210,0,0,0,0,0,566,761,133,0,0,0,0,0,112
405,20000105T105324,30652,1,1,88,4,12220,5.7,4.9,1738,5,5940,3110,1720,1450,0,0,0,0,0,552,790,141,0,0,0,0,0,112
405,20000105T105346,30653,1,1,83,4,19270,8.2,8.1,823,4,4910,5060,4910,4390,0,0,0,0,0,148,312,140,0,0,0,0,0,22
405,20000105T105347,30654,1,1,86,4,16050,1,0.7,1681,5,5350,4340,3270,3090,0,0,0,0,0,520,771,135,0,0,0,0,0,112
405,20000105T105350,30655,1,1,79,4,24130,3.3,2.6,1245,6,6620,5110,5490,6910,0,0,0,0,0,380,469,141,0,0,0,0,0,112
405,20000105T105405,30656,1,1,89,2,7140,5.2,5.1,758,4,5040,2100,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,11
405,20000105T105432,30657,1,1,87,4,17740,6.6,6.5,807,4,2850,3680,5630,5580,0,0,0,0,0,153,268,131,0,0,0,0,0,22
405,20000105T105450,30658,1,1,85,4,11320,5.6,5.4,1487,6,2220,3860,2490,2750,0,0,0,0,0,376,657,199,0,0,0,0,0,112
405,20000105T105549,30659,1,1,89,4,9230,2.6,2.5,1450,6,2680,3720,1410,1420,0,0,0,0,0,370,698,127,0,0,0,0,0,112
405,20000105T105620,30660,1,1,85,4,15240,2.3,2.1,1408,6,5850,3400,2810,3180,0,0,0,0,0,370,651,132,0,0,0,0,0,112
405,20000105T105718,30661,1,1,88,3,11090,0.9,0.9,970,4,5830,2170,3090,0,0,0,0,0,0,577,138,0,0,0,0,0,0,12
405,20000105T105721,30662,1,1,89,4,14040,3.5,3.1,1494,6,5010,4400,2690,1940,0,0,0,0,0,380,701,162,0,0,0,0,0,112
405,20000105T105815,30663,1,1,111,2,3630,7.2,7.1,613,4,1720,1910,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,11
405,20000105T105821,30664,1,1,90,4,18310,4.2,4,1850,5,4740,6890,3660,3020,0,0,0,0,0,493,634,507,0,0,0,0,0,1111
405,20000105T110105,30665,1,1,88,4,18530,4.6,4.5,1501,5,6610,6760,2470,2690,0,0,0,0,0,415,698,133,0,0,0,0,0,112
405,20000105T110136,30666,1,1,89,3,5560,9.6,9.4,1032,6,1480,2050,2030,0,0,0,0,0,0,335,442,0,0,0,0,0,0,111
405,20000105T110151,30667,1,1,88,4,27620,1.9,1.8,932,4,6710,6710,7250,6950,0,0,0,0,0,169,371,137,0,0,0,0,0,22
405,20000105T110245,30668,1,1,88,4,8290,3.2,3,1489,6,4710,1690,810,1080,0,0,0,0,0,382,653,199,0,0,0,0,0,112
405,20000105T110255,30669,1,1,105,2,3640,4,3.9,611,4,1760,1880,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,11
405,20000105T110315,30670,1,1,87,5,15070,5.4,5.3,1471,6,6320,2950,2010,1830,1960,0,0,0,0,367,581,133,135,0,0,0,0,113
405,20000105T110335,30671,1,1,85,5,14700,3,2.9,1265,6,6400,2480,3280,1500,1040,0,0,0,0,373,393,138,131,0,0,0,0,113
405,20000105T110336,30672,1,1,82,4,12470,1.2,0.7,1460,6,3620,3270,2740,2840,0,0,0,0,0,359,713,133,0,0,0,0,0,112
405,20000105T110404,30673,1,1,88,4,15730,5.5,5.3,1899,5,5120,5980,2470,2160,0,0,0,0,0,483,618,543,0,0,0,0,0,1111
405,20000105T110436,30674,1,1,85,4,24130,7.3,7.1,1864,5,6430,7190,5300,5210,0,0,0,0,0,548,586,475,0,0,0,0,0,1111
405,20000105T110443,30675,1,1,90,4,14130,6.6,5.9,1472,6,6210,2600,2600,2720,0,0,0,0,0,362,720,135,0,0,0,0,0,112
405,20000105T110453,30676,1,1,93,4,13970,1.8,1.7,1775,5,5090,3890,2630,2360,0,0,0,0,0,494,566,460,0,0,0,0,0,1111
405,20000105T110457,30677,1,1,94,4,13000,3.6,2.9,1823,5,2750,5090,2800,2360,0,0,0,0,0,541,567,537,0,0,0,0,0,1111
405,20000105T110519,30678,1,1,81,2,6640,2.3,2.2,681,4,2830,3810,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,11
405,20000105T110543,30679,1,1,92,4,16970,3.9,3.7,1469,6,6260,4250,3590,2870,0,0,0,0,0,380,699,135,0,0,0,0,0,112
405,20000105T110552,30680,1,1,88,5,14440,6.2,5.9,1253,6,5430,2320,2090,2090,2510,0,0,0,0,381,423,144,133,0,0,0,0,113
405,20000105T110555,30681,1,1,88,2,6130,2.7,2.2,775,4,2760,3370,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,11
405,20000105T110642,30682,1,1,86,4,20120,3.5,3.4,1617,6,5280,6070,3860,4910,0,0,0,0,0,368,854,140,0,0,0,0,0,112
405,20000105T110649,30683,1,1,92,3,5600,6.6,5.8,778,6,1530,1600,2470,0,0,0,0,0,0,314,409,0,0,0,0,0,0,111
405,20000105T110730,30684,1,1,87,4,26810,0.7,0.6,923,4,6940,7040,6620,6210,0,0,0,0,0,165,369,134,0,0,0,0,0,22
